ID_CLIENTE;SAFRA_REF;PROBABILIDADE_INADIMPLENCIA
4858887739802767402;2021-08;0.0
503021894071666233;2021-07;0.11
503021894071666233;2021-08;0.0
503021894071666233;2021-08;0.03
503021894071666233;2021-08;0.0
4465150716052427320;2021-07;0.06
4465150716052427320;2021-07;0.03
2645324649046215594;2021-07;0.02
2645324649046215594;2021-07;0.05
2645324649046215594;2021-07;0.01
2645324649046215594;2021-07;0.04
2645324649046215594;2021-08;0.0
2645324649046215594;2021-08;0.0
5042877476420217533;2021-07;0.04
5042877476420217533;2021-08;0.03
5042877476420217533;2021-08;0.04
8400764778654490278;2021-07;0.08
8400764778654490278;2021-07;0.1
8400764778654490278;2021-08;0.09
3285246914299291124;2021-07;0.08
3285246914299291124;2021-07;0.16
3285246914299291124;2021-07;0.19
3285246914299291124;2021-08;0.08
3285246914299291124;2021-08;0.15
3285246914299291124;2021-08;0.05
3285246914299291124;2021-08;0.06
4170463992215954403;2021-07;0.33
4170463992215954403;2021-08;0.1
1536087798470875922;2021-07;0.15
1536087798470875922;2021-07;0.19
1536087798470875922;2021-07;0.17
1536087798470875922;2021-08;0.14
1536087798470875922;2021-08;0.11
1536087798470875922;2021-08;0.15
1536087798470875922;2021-08;0.16
1536087798470875922;2021-08;0.12
1536087798470875922;2021-08;0.17
1536087798470875922;2021-08;0.13
4675067298171588603;2021-07;0.14
4675067298171588603;2021-07;0.14
4675067298171588603;2021-07;0.14
4675067298171588603;2021-08;0.09
4675067298171588603;2021-08;0.09
2346482557594782345;2021-07;0.07
2346482557594782345;2021-07;0.07
2346482557594782345;2021-08;0.07
5058298901476893676;2021-07;0.21
5058298901476893676;2021-07;0.19
5058298901476893676;2021-07;0.18
5058298901476893676;2021-08;0.13
6217788509719675691;2021-07;0.01
6217788509719675691;2021-07;0.03
6217788509719675691;2021-07;0.01
6217788509719675691;2021-07;0.02
6217788509719675691;2021-08;0.0
6217788509719675691;2021-08;0.0
4795152981525833467;2021-07;0.04
4795152981525833467;2021-07;0.08
4795152981525833467;2021-08;0.05
4795152981525833467;2021-08;0.0
4785355632922927313;2021-07;0.03
4785355632922927313;2021-07;0.03
4785355632922927313;2021-07;0.01
4785355632922927313;2021-08;0.05
4785355632922927313;2021-08;0.05
4785355632922927313;2021-08;0.02
7268895973869107930;2021-07;0.19
7268895973869107930;2021-07;0.0
7710364735942975505;2021-07;0.04
7710364735942975505;2021-08;0.08
7710364735942975505;2021-08;0.06
3095408468798675621;2021-07;0.05
3095408468798675621;2021-08;0.12
7177785309735471560;2021-07;0.15
7177785309735471560;2021-07;0.03
7177785309735471560;2021-07;0.04
7177785309735471560;2021-08;0.06
8510653215962746781;2021-07;0.08
5358243820364010940;2021-07;0.09
5358243820364010940;2021-08;0.01
5358243820364010940;2021-08;0.02
5358243820364010940;2021-08;0.01
5358243820364010940;2021-08;0.03
6927178425683104769;2021-07;0.09
6927178425683104769;2021-07;0.11
6927178425683104769;2021-08;0.08
6927178425683104769;2021-08;0.0
1269153452773908541;2021-07;0.04
1269153452773908541;2021-08;0.02
2006188298374001315;2021-07;0.06
7325545718770538459;2021-07;0.045
7325545718770538459;2021-07;0.01
7325545718770538459;2021-07;0.04
7325545718770538459;2021-07;0.03
7325545718770538459;2021-07;0.08
7325545718770538459;2021-07;0.08
7325545718770538459;2021-07;0.09
7325545718770538459;2021-07;0.04
7325545718770538459;2021-07;0.0
7325545718770538459;2021-07;0.08
7325545718770538459;2021-08;0.04
7325545718770538459;2021-08;0.02
7325545718770538459;2021-08;0.04
7325545718770538459;2021-08;0.03
7325545718770538459;2021-08;0.05
7325545718770538459;2021-08;0.04
7325545718770538459;2021-08;0.0
8464809590757561185;2021-07;0.03
8464809590757561185;2021-07;0.21
8464809590757561185;2021-08;0.04
8464809590757561185;2021-08;0.05
8464809590757561185;2021-08;0.17
8748106677402909629;2021-07;0.06
312543480920432545;2021-07;0.08
312543480920432545;2021-07;0.03
312543480920432545;2021-07;0.05
312543480920432545;2021-08;0.06
312543480920432545;2021-08;0.04
1059336566956767188;2021-07;0.09
6186737197674630993;2021-07;0.04
6186737197674630993;2021-08;0.08
6186737197674630993;2021-08;0.16
6186737197674630993;2021-08;0.07
5606267905834401873;2021-07;0.01
5606267905834401873;2021-08;0.03
5606267905834401873;2021-08;0.13
5606267905834401873;2021-08;0.08
1097345589386012260;2021-07;0.0
1097345589386012260;2021-08;0.03
2763141362035716801;2021-07;0.03
3022528659032597047;2021-07;0.01
3022528659032597047;2021-07;0.06
3022528659032597047;2021-08;0.2916666666666667
3022528659032597047;2021-08;0.07
3022528659032597047;2021-08;0.07
8015571584405428572;2021-07;0.05
8015571584405428572;2021-08;0.275
8015571584405428572;2021-08;0.02
8015571584405428572;2021-08;0.1
6721448955097663572;2021-07;0.21
6721448955097663572;2021-07;0.1
6721448955097663572;2021-07;0.09
6721448955097663572;2021-07;0.1
6721448955097663572;2021-07;0.06
6721448955097663572;2021-08;0.07
6721448955097663572;2021-08;0.05
6721448955097663572;2021-08;0.13
6721448955097663572;2021-08;0.13
6721448955097663572;2021-08;0.13
6721448955097663572;2021-08;0.29
3960251564708868781;2021-07;0.0
3960251564708868781;2021-07;0.0
3960251564708868781;2021-08;0.06
3960251564708868781;2021-08;0.06
3960251564708868781;2021-08;0.05
2022367282554149730;2021-07;0.06
2022367282554149730;2021-07;0.07
2022367282554149730;2021-07;0.05
2022367282554149730;2021-07;0.17
2022367282554149730;2021-07;0.07
2022367282554149730;2021-08;0.04
2022367282554149730;2021-08;0.06
2022367282554149730;2021-08;0.06
2022367282554149730;2021-08;0.06
2022367282554149730;2021-08;0.18
2022367282554149730;2021-08;0.03
2466177460692220853;2021-07;0.11
2466177460692220853;2021-08;0.17
2466177460692220853;2021-08;0.06
7397206777205091443;2021-07;0.01
5613825020130267729;2021-07;0.02
5613825020130267729;2021-07;0.01
5613825020130267729;2021-07;0.03
5613825020130267729;2021-08;0.07
5613825020130267729;2021-08;0.03
5726178124659661019;2021-07;0.03
5726178124659661019;2021-07;0.03
5726178124659661019;2021-07;0.03
5726178124659661019;2021-08;0.02
5726178124659661019;2021-08;0.02
5726178124659661019;2021-08;0.0
5726178124659661019;2021-08;0.02
5726178124659661019;2021-08;0.0
5726178124659661019;2021-08;0.0
5726178124659661019;2021-08;0.0
835441927760881602;2021-07;0.02
835441927760881602;2021-08;0.07
835441927760881602;2021-08;0.08
1329553496073467331;2021-07;0.055
1329553496073467331;2021-08;0.08
5860276371789140450;2021-07;0.16
5860276371789140450;2021-08;0.01
5860276371789140450;2021-08;0.16
5810778736737569699;2021-07;0.07
5810778736737569699;2021-08;0.06
5810778736737569699;2021-08;0.33
7468724002190465812;2021-07;0.24
7468724002190465812;2021-08;0.32
2455576782104041698;2021-07;0.03
2455576782104041698;2021-07;0.02
2455576782104041698;2021-08;0.08
2455576782104041698;2021-08;0.13
2455576782104041698;2021-08;0.05
4863405965754103821;2021-07;0.12
4863405965754103821;2021-07;0.07
4863405965754103821;2021-07;0.2
4863405965754103821;2021-08;0.06
4863405965754103821;2021-08;0.1
4863405965754103821;2021-08;0.08
4863405965754103821;2021-08;0.08
4863405965754103821;2021-08;0.03
4863405965754103821;2021-08;0.18
4863405965754103821;2021-08;0.04
4863405965754103821;2021-08;0.17
4863405965754103821;2021-08;0.06
2983174282784691273;2021-07;0.03
2983174282784691273;2021-07;0.03
2983174282784691273;2021-08;0.01
2983174282784691273;2021-08;0.0
6969348581033924947;2021-07;0.09
6969348581033924947;2021-07;0.085
6969348581033924947;2021-07;0.08
6969348581033924947;2021-07;0.13
6969348581033924947;2021-07;0.09
6969348581033924947;2021-08;0.28
6969348581033924947;2021-08;0.0
6969348581033924947;2021-08;0.07
6969348581033924947;2021-08;0.2
8603678028264007695;2021-07;0.07
8603678028264007695;2021-08;0.09
8603678028264007695;2021-08;0.13
1088268935649917461;2021-07;0.16
1088268935649917461;2021-08;0.4
1088268935649917461;2021-08;0.11
1717812527056208209;2021-07;0.12
1717812527056208209;2021-07;0.12
682352428813668634;2021-07;0.07
682352428813668634;2021-07;0.28
682352428813668634;2021-07;0.07
682352428813668634;2021-08;0.29
682352428813668634;2021-08;0.07
682352428813668634;2021-08;0.07
6643358471662528195;2021-07;0.04
6643358471662528195;2021-08;0.3766666666666667
6643358471662528195;2021-08;0.01
1343530446996409207;2021-07;0.14
1343530446996409207;2021-08;0.14
1343530446996409207;2021-08;0.11
3750579377644235511;2021-07;0.05
3750579377644235511;2021-07;0.08
3750579377644235511;2021-07;0.01
3750579377644235511;2021-08;0.08
3832944730982767714;2021-07;0.04
3832944730982767714;2021-07;0.04
6448580780254847411;2021-07;0.09
6448580780254847411;2021-07;0.05
4853303856126909724;2021-07;0.23
7712263029835111826;2021-07;0.305
8901696535927078963;2021-07;0.05
8901696535927078963;2021-07;0.18
8901696535927078963;2021-07;0.19
8901696535927078963;2021-08;0.05
8901696535927078963;2021-08;0.03
8901696535927078963;2021-08;0.02
8901696535927078963;2021-08;0.02
8901696535927078963;2021-08;0.01
3095686599956852697;2021-07;0.04
3095686599956852697;2021-07;0.04
3095686599956852697;2021-07;0.02
3095686599956852697;2021-08;0.03
3095686599956852697;2021-08;0.11
3095686599956852697;2021-08;0.09
5880041582322293710;2021-07;0.01
5880041582322293710;2021-07;0.08
5880041582322293710;2021-07;0.03
5880041582322293710;2021-08;0.06
5880041582322293710;2021-08;0.02
5880041582322293710;2021-08;0.04
5880041582322293710;2021-08;0.02
5880041582322293710;2021-08;0.02
8918635099296971351;2021-07;0.1
8918635099296971351;2021-08;0.07
7347715771145302549;2021-07;0.03
7347715771145302549;2021-07;0.02
7347715771145302549;2021-08;0.02
7347715771145302549;2021-08;0.06
8196449005061156808;2021-07;0.15
8196449005061156808;2021-08;0.17
7910340581026492945;2021-07;0.04
7910340581026492945;2021-07;0.04
7910340581026492945;2021-07;0.0
7910340581026492945;2021-08;0.07
7910340581026492945;2021-08;0.09
7910340581026492945;2021-08;0.04
7910340581026492945;2021-08;0.1
7910340581026492945;2021-08;0.05
4588313530969303734;2021-07;0.07
4588313530969303734;2021-07;0.05
4588313530969303734;2021-08;0.04
4588313530969303734;2021-08;0.01
8229446069655666941;2021-07;0.05
8229446069655666941;2021-07;0.59
8229446069655666941;2021-07;0.0
8229446069655666941;2021-07;0.03
1299146298565441811;2021-07;0.04
1299146298565441811;2021-07;0.08
1299146298565441811;2021-08;0.08
2119292203323657032;2021-07;0.11
2119292203323657032;2021-08;0.36
4740535838297269949;2021-07;0.04
4740535838297269949;2021-07;0.07
4740535838297269949;2021-08;0.09
8198518259946944874;2021-07;0.275
4327694790333781288;2021-07;0.03
4327694790333781288;2021-07;0.05
4327694790333781288;2021-08;0.26
4327694790333781288;2021-08;0.02
4327694790333781288;2021-08;0.01
324916756972236008;2021-07;0.02
324916756972236008;2021-08;0.08
324916756972236008;2021-08;0.17
324916756972236008;2021-08;0.03
324916756972236008;2021-08;0.44
1788369195969129749;2021-07;0.0
1788369195969129749;2021-08;0.11
6284433051333854194;2021-07;0.05
6284433051333854194;2021-08;0.09
6284433051333854194;2021-08;0.05
472772897496154354;2021-07;0.03
472772897496154354;2021-08;0.04
472772897496154354;2021-08;0.02
472772897496154354;2021-08;0.04
5108407319813072955;2021-07;0.02
5108407319813072955;2021-07;0.02
1253437108265925705;2021-07;0.2
1253437108265925705;2021-07;0.05
1253437108265925705;2021-07;0.09
1253437108265925705;2021-08;0.34
2209806355660046187;2021-07;0.05
2209806355660046187;2021-08;0.23
1767360303789815418;2021-07;0.13
8080988579391900405;2021-07;0.02
8080988579391900405;2021-07;0.06
8080988579391900405;2021-08;0.05
8080988579391900405;2021-08;0.08
8348574220426911086;2021-07;0.04
8348574220426911086;2021-07;0.02
8348574220426911086;2021-07;0.02
8348574220426911086;2021-08;0.03
8348574220426911086;2021-08;0.05
8348574220426911086;2021-08;0.0
8348574220426911086;2021-08;0.12
6547872039250784411;2021-07;0.46
6547872039250784411;2021-08;0.45
1543875954928694094;2021-07;0.1
1543875954928694094;2021-07;0.17
8576047157867370630;2021-07;0.11
8576047157867370630;2021-08;0.12
3357976326879346012;2021-07;0.03
3357976326879346012;2021-08;0.0
903093877129717133;2021-07;0.04
903093877129717133;2021-07;0.15
903093877129717133;2021-07;0.17
903093877129717133;2021-08;0.16
8536980239903840341;2021-07;0.04
5875663709136533612;2021-07;0.11
6238903426443761049;2021-07;0.06
6238903426443761049;2021-07;0.05
6238903426443761049;2021-08;0.08
6238903426443761049;2021-08;0.06
6238903426443761049;2021-08;0.03
6238903426443761049;2021-08;0.03
3660744270380078352;2021-07;0.09
3660744270380078352;2021-08;0.01
2377020220794016532;2021-07;0.07
2377020220794016532;2021-07;0.02
2377020220794016532;2021-08;0.04
8287608084245946173;2021-07;0.01
8287608084245946173;2021-07;0.32
8287608084245946173;2021-08;0.03
8287608084245946173;2021-08;0.05
8287608084245946173;2021-08;0.04
8287608084245946173;2021-08;0.05
8287608084245946173;2021-08;0.04
8287608084245946173;2021-08;0.05
8287608084245946173;2021-08;0.04
8287608084245946173;2021-08;0.02
8287608084245946173;2021-08;0.02
6950439982480713649;2021-07;0.05
6950439982480713649;2021-08;0.16
5067621068959932809;2021-07;0.15
5067621068959932809;2021-07;0.03
5067621068959932809;2021-07;0.01
5067621068959932809;2021-08;0.01
5067621068959932809;2021-08;0.07
5067621068959932809;2021-08;0.1
5067621068959932809;2021-08;0.22
5067621068959932809;2021-08;0.04
5067621068959932809;2021-08;0.13
5067621068959932809;2021-08;0.12
8195468623809753777;2021-07;0.21
8195468623809753777;2021-07;0.1
8195468623809753777;2021-07;0.03
8195468623809753777;2021-07;0.21
8195468623809753777;2021-08;0.15
8195468623809753777;2021-08;0.09
8195468623809753777;2021-08;0.15
3632378524835692731;2021-07;0.13
3632378524835692731;2021-08;0.0
4980232475645447238;2021-07;0.03
4980232475645447238;2021-07;0.06
3829967475074118757;2021-07;0.13
3829967475074118757;2021-07;0.23
3829967475074118757;2021-08;0.02
3829967475074118757;2021-08;0.18
3829967475074118757;2021-08;0.0
3829967475074118757;2021-08;0.08
2371917341091102894;2021-07;0.03
2371917341091102894;2021-07;0.05
3571198145319411787;2021-07;0.04
8503092146854371576;2021-07;0.05
8503092146854371576;2021-08;0.07
1036256411320325774;2021-07;0.09
1036256411320325774;2021-08;0.05
1036256411320325774;2021-08;0.11
1036256411320325774;2021-08;0.05
8123515208041701633;2021-07;0.13
8123515208041701633;2021-08;0.46
8123515208041701633;2021-08;0.11
8123515208041701633;2021-08;0.03
5958664040344043635;2021-07;0.13
5958664040344043635;2021-07;0.02
5958664040344043635;2021-08;0.11
8785648114090695180;2021-07;0.26
7595945751692012281;2021-07;0.14
7595945751692012281;2021-08;0.265
7595945751692012281;2021-08;0.03
7041489327620930099;2021-07;0.31
7041489327620930099;2021-08;0.015
7787306805605072964;2021-07;0.28
7787306805605072964;2021-08;0.18
6885171468891031140;2021-07;0.05
6885171468891031140;2021-08;0.0
6885171468891031140;2021-08;0.04
1357573192598249600;2021-07;0.03
1357573192598249600;2021-07;0.02
1357573192598249600;2021-08;0.0
1357573192598249600;2021-08;0.04
1357573192598249600;2021-08;0.01
1357573192598249600;2021-08;0.01
1357573192598249600;2021-08;0.0
2032592272238235730;2021-07;0.09
2032592272238235730;2021-08;0.05
2032592272238235730;2021-08;0.11
2032592272238235730;2021-08;0.11
4210463673385510745;2021-07;0.12
4210463673385510745;2021-07;0.25
4210463673385510745;2021-07;0.11
4210463673385510745;2021-08;0.02
4210463673385510745;2021-08;0.01
4210463673385510745;2021-08;0.05
3204108603682323936;2021-07;0.03
3204108603682323936;2021-08;0.08
3204108603682323936;2021-08;0.03
3204108603682323936;2021-08;0.0
9127318190908282126;2021-07;0.1
9127318190908282126;2021-08;0.15
9127318190908282126;2021-08;0.15
4817816966382229074;2021-07;0.08
4817816966382229074;2021-08;0.07
7451017400765373278;2021-07;0.08
7451017400765373278;2021-08;0.08
7451017400765373278;2021-08;0.09
7451017400765373278;2021-08;0.23800000000000002
7451017400765373278;2021-08;0.06
7451017400765373278;2021-08;0.03
4524147234488547993;2021-07;0.03
4524147234488547993;2021-07;0.04
4524147234488547993;2021-08;0.05
4524147234488547993;2021-08;0.06
191536915328669008;2021-07;0.295
3025708129948185495;2021-07;0.08
5856610998569876318;2021-07;0.06
5856610998569876318;2021-07;0.0
5856610998569876318;2021-08;0.14
2467590416042313927;2021-07;0.22
2467590416042313927;2021-08;0.25
6055129522348042687;2021-07;0.08
8548612698724688238;2021-07;0.12
8548612698724688238;2021-08;0.35
7395696797140470088;2021-07;0.15
7395696797140470088;2021-08;0.03
4724876423989598202;2021-07;0.04
4724876423989598202;2021-07;0.09
4724876423989598202;2021-08;0.11
4724876423989598202;2021-08;0.04
4724876423989598202;2021-08;0.01
6662531979151878793;2021-07;0.02
2380458252615213706;2021-07;0.11
2380458252615213706;2021-08;0.12
6784879562354696650;2021-07;0.05
8535586342375301953;2021-07;0.02
8535586342375301953;2021-07;0.09
8535586342375301953;2021-08;0.27
8535586342375301953;2021-08;0.09
3263212305228307743;2021-07;0.05
3263212305228307743;2021-07;0.13
3263212305228307743;2021-07;0.02
3263212305228307743;2021-08;0.09
5999145415800242177;2021-07;0.0
5999145415800242177;2021-08;0.1
5999145415800242177;2021-08;0.06
6012031176108922616;2021-07;0.01
6012031176108922616;2021-08;0.28
3279078057358159966;2021-07;0.07
3279078057358159966;2021-08;0.05
3807130563335796378;2021-07;0.02
3807130563335796378;2021-08;0.02
121658372387044248;2021-07;0.07
121658372387044248;2021-08;0.03
121658372387044248;2021-08;0.03
121658372387044248;2021-08;0.04
4614484019183480654;2021-07;0.13
4614484019183480654;2021-08;0.04
4614484019183480654;2021-08;0.16
4614484019183480654;2021-08;0.13
5753677550753111444;2021-07;0.01
5753677550753111444;2021-07;0.03
5753677550753111444;2021-08;0.03
5753677550753111444;2021-08;0.21
1683619849073499603;2021-07;0.04
1683619849073499603;2021-08;0.09
2530707686830644666;2021-07;0.09
2530707686830644666;2021-07;0.28
2530707686830644666;2021-07;0.14
2530707686830644666;2021-08;0.09
7085295800541340563;2021-07;0.01
7085295800541340563;2021-07;0.0
7085295800541340563;2021-08;0.19
7085295800541340563;2021-08;0.01
7085295800541340563;2021-08;0.0
7367321179169390502;2021-07;0.19
5635781225931111684;2021-07;0.06
5635781225931111684;2021-07;0.04
5635781225931111684;2021-08;0.14
4537268360654655629;2021-07;0.09
4537268360654655629;2021-08;0.13
4993499380140734678;2021-07;0.17
6394935036014530592;2021-07;0.05
6394935036014530592;2021-07;0.03
6394935036014530592;2021-07;0.01
6394935036014530592;2021-08;0.0
717981637594591016;2021-07;0.04
717981637594591016;2021-08;0.26
717981637594591016;2021-08;0.14
5048392903148444335;2021-07;0.09
5048392903148444335;2021-07;0.05
5048392903148444335;2021-08;0.01
6521201759558790083;2021-07;0.15
5162636608292907782;2021-07;0.06
5162636608292907782;2021-08;0.02
5162636608292907782;2021-08;0.01
5162636608292907782;2021-08;0.4
5162636608292907782;2021-08;0.05
8909740532547211288;2021-07;0.01
8909740532547211288;2021-07;0.13
8909740532547211288;2021-08;0.1
8909740532547211288;2021-08;0.05
8909740532547211288;2021-08;0.17
8909740532547211288;2021-08;0.17
411246418132008456;2021-07;0.05
86110062990790869;2021-07;0.09
86110062990790869;2021-08;0.04
86110062990790869;2021-08;0.04
8162017568751362437;2021-07;0.05
314309872114206760;2021-07;0.15
314309872114206760;2021-07;0.18
314309872114206760;2021-08;0.11
314309872114206760;2021-08;0.21
314309872114206760;2021-08;0.21
314309872114206760;2021-08;0.13
3631603567749349715;2021-07;0.11
3631603567749349715;2021-08;0.03
93982185886107798;2021-07;0.03
93982185886107798;2021-08;0.04
93982185886107798;2021-08;0.03
8487807876567995441;2021-07;0.09
8487807876567995441;2021-07;0.11
8487807876567995441;2021-08;0.03
3355881107559250653;2021-07;0.12
3355881107559250653;2021-07;0.06
3355881107559250653;2021-07;0.14
3355881107559250653;2021-07;0.09
3355881107559250653;2021-07;0.11
3355881107559250653;2021-07;0.05
3355881107559250653;2021-07;0.02
3355881107559250653;2021-07;0.05
3355881107559250653;2021-08;0.05
3355881107559250653;2021-08;0.06
3355881107559250653;2021-08;0.08
3355881107559250653;2021-08;0.04
3355881107559250653;2021-08;0.04
3355881107559250653;2021-08;0.05
7492389223353246125;2021-07;0.1
1078687383992817574;2021-07;0.02
1078687383992817574;2021-08;0.14
1078687383992817574;2021-08;0.02
1078687383992817574;2021-08;0.13
1078687383992817574;2021-08;0.15
1078687383992817574;2021-08;0.12
1078687383992817574;2021-08;0.13
5383359512938607117;2021-07;0.02
8724731934863284019;2021-07;0.03
8724731934863284019;2021-07;0.1
8724731934863284019;2021-08;0.05
7269781193318890653;2021-07;0.07
7269781193318890653;2021-07;0.06
7269781193318890653;2021-08;0.02
4769364850030443969;2021-07;0.08
4769364850030443969;2021-08;0.195
4769364850030443969;2021-08;0.06
7686361238195690925;2021-07;0.16
7686361238195690925;2021-07;0.06
7686361238195690925;2021-07;0.18
7686361238195690925;2021-08;0.13
7686361238195690925;2021-08;0.15
7686361238195690925;2021-08;0.1
2092588065958607289;2021-07;0.08
2092588065958607289;2021-07;0.12
2092588065958607289;2021-07;0.12
2092588065958607289;2021-08;0.12
2092588065958607289;2021-08;0.07
2092588065958607289;2021-08;0.11
2092588065958607289;2021-08;0.14
2092588065958607289;2021-08;0.06
2092588065958607289;2021-08;0.06
2092588065958607289;2021-08;0.06
2092588065958607289;2021-08;0.12
2092588065958607289;2021-08;0.12
2092588065958607289;2021-08;0.06
2092588065958607289;2021-08;0.12
2092588065958607289;2021-08;0.07
5726884001073147293;2021-07;0.17
7398738404146260251;2021-07;0.07
7182085930008391174;2021-07;0.07
7182085930008391174;2021-08;0.08
7182085930008391174;2021-08;0.02
1611146298923153842;2021-07;0.07
1611146298923153842;2021-07;0.08
1611146298923153842;2021-07;0.07
1611146298923153842;2021-08;0.02
1611146298923153842;2021-08;0.07
1553628056929342565;2021-07;0.07
1553628056929342565;2021-07;0.06
1553628056929342565;2021-07;0.13
1553628056929342565;2021-08;0.18
1553628056929342565;2021-08;0.03
1553628056929342565;2021-08;0.06
4432551314797496562;2021-07;0.34
8385636129786687263;2021-07;0.02
8385636129786687263;2021-08;0.02
1874387298050692165;2021-07;0.01
4850722092974676955;2021-07;0.39
4850722092974676955;2021-08;0.2
4334472256949955221;2021-07;0.26
4334472256949955221;2021-08;0.05
4334472256949955221;2021-08;0.015
5306165689101138983;2021-07;0.04
3140918607946425426;2021-07;0.0
3140918607946425426;2021-07;0.09
3140918607946425426;2021-08;0.06
3140918607946425426;2021-08;0.07
3140918607946425426;2021-08;0.07
3140918607946425426;2021-08;0.05
3382609338395832683;2021-07;0.09
3382609338395832683;2021-07;0.03
3382609338395832683;2021-08;0.01
3382609338395832683;2021-08;0.01
9108733472015251498;2021-07;0.01
7963861799566207637;2021-07;0.14
7963861799566207637;2021-07;0.08
7963861799566207637;2021-08;0.12
3183208564139585182;2021-07;0.48
963687627963462983;2021-07;0.08
963687627963462983;2021-08;0.1
963687627963462983;2021-08;0.06
4530631557358349711;2021-07;0.16
4530631557358349711;2021-07;0.14
4530631557358349711;2021-08;0.13
4530631557358349711;2021-08;0.14
4489904752023469353;2021-07;0.17
4489904752023469353;2021-08;0.17916666666666667
4489904752023469353;2021-08;0.17
8248484932270772248;2021-07;0.02
8248484932270772248;2021-08;0.1
2333404192508932057;2021-07;0.02
2333404192508932057;2021-07;0.21
2333404192508932057;2021-08;0.12
8784237149961904;2021-07;0.01
8784237149961904;2021-08;0.12
8784237149961904;2021-08;0.12
8784237149961904;2021-08;0.11
7992317448197179816;2021-07;0.08
7992317448197179816;2021-08;0.08
7992317448197179816;2021-08;0.06
6276792736652545216;2021-07;0.01
6276792736652545216;2021-08;0.13
6276792736652545216;2021-08;0.13
6204723742351094322;2021-07;0.03
6204723742351094322;2021-08;0.0
705648002974742140;2021-07;0.14
705648002974742140;2021-08;0.07
798425422240919854;2021-07;0.01
798425422240919854;2021-07;0.025
798425422240919854;2021-08;0.04
798425422240919854;2021-08;0.045
798425422240919854;2021-08;0.03
5432443358006556295;2021-07;0.01
5432443358006556295;2021-08;0.08
5432443358006556295;2021-08;0.03
4395946187332973749;2021-07;0.08
4395946187332973749;2021-08;0.02
5752688018135006198;2021-07;0.08
5752688018135006198;2021-08;0.09
5752688018135006198;2021-08;0.02
6633838062940819075;2021-07;0.02
6633838062940819075;2021-07;0.05
6633838062940819075;2021-07;0.04
6633838062940819075;2021-08;0.015
2598475569074240783;2021-07;0.04
7750874287225529604;2021-07;0.04
7750874287225529604;2021-08;0.18
7750874287225529604;2021-08;0.03
7750874287225529604;2021-08;0.04
4635578010631860111;2021-07;0.03
4820852183212661131;2021-07;0.01
4820852183212661131;2021-08;0.0
5078307295214858596;2021-07;0.01
8559143756893267192;2021-07;0.06
3511416927745338332;2021-07;0.1
3511416927745338332;2021-08;0.09
5607900901204647807;2021-07;0.06
7664272163315705419;2021-07;0.04
7664272163315705419;2021-08;0.016666666666666666
2088532321693492263;2021-07;0.03
2088532321693492263;2021-08;0.36
2088532321693492263;2021-08;0.1
6858769421191999702;2021-07;0.02
6858769421191999702;2021-08;0.08
6858769421191999702;2021-08;0.0
1692423451726508456;2021-07;0.08
8255085612985072878;2021-07;0.05
8255085612985072878;2021-07;0.06
8255085612985072878;2021-08;0.05
7176848230239877915;2021-07;0.02
7176848230239877915;2021-08;0.02
7176848230239877915;2021-08;0.08
5855956854975734380;2021-07;0.05
5855956854975734380;2021-08;0.02
1998941557906036376;2021-07;0.06
1998941557906036376;2021-08;0.09
7816319470107777265;2021-07;0.01
295375823203017296;2021-07;0.14
6828316696355015040;2021-07;0.06
6828316696355015040;2021-08;0.0
8252215766413781202;2021-07;0.01
8252215766413781202;2021-08;0.02
3970610368027129821;2021-07;0.01
3970610368027129821;2021-08;0.03
7141263195360679278;2021-07;0.01
7141263195360679278;2021-08;0.19
7141263195360679278;2021-08;0.01
2003221759676247813;2021-07;0.02
2003221759676247813;2021-08;0.05
2735662700719640627;2021-07;0.11
4052557282157719526;2021-07;0.05
4052557282157719526;2021-08;0.07
4052557282157719526;2021-08;0.03
3258345688897172820;2021-07;0.06
7462607259426026440;2021-07;0.05
7462607259426026440;2021-08;0.08
4556737702757145073;2021-07;0.13
4556737702757145073;2021-08;0.27
4556737702757145073;2021-08;0.17
6926309382371178621;2021-07;0.05
8961924617442201922;2021-07;0.01
8961924617442201922;2021-08;0.09
8961924617442201922;2021-08;0.085
8961924617442201922;2021-08;0.365
8961924617442201922;2021-08;0.04
8552039412779393821;2021-07;0.2
8552039412779393821;2021-08;0.26
8552039412779393821;2021-08;0.18
622073912578471754;2021-07;0.13
1613152204777372951;2021-07;0.06
6164364689409425900;2021-07;0.12
6091519986999196884;2021-07;0.05
6091519986999196884;2021-08;0.08
6091519986999196884;2021-08;0.07
8374461419511631785;2021-07;0.0
8374461419511631785;2021-08;0.05
3421433989501830226;2021-07;0.18
3713742318997880410;2021-07;0.06
3713742318997880410;2021-07;0.04
3713742318997880410;2021-08;0.01
3713742318997880410;2021-08;0.01
1368430815953333691;2021-07;0.04
4183921942053157552;2021-07;0.17
4183921942053157552;2021-08;0.1
4183921942053157552;2021-08;0.07
4183921942053157552;2021-08;0.11
2900002014851776114;2021-07;0.19
1778014915038250584;2021-07;0.07
1778014915038250584;2021-07;0.04
1778014915038250584;2021-08;0.09
1420529738304793615;2021-07;0.11
7818340804682162328;2021-07;0.03
4661684997487171886;2021-07;0.03
4661684997487171886;2021-07;0.11
4661684997487171886;2021-08;0.16
4661684997487171886;2021-08;0.12
4661684997487171886;2021-08;0.18
4661684997487171886;2021-08;0.28
